Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Prin of Macroeconomics,15656,ECO,200,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 201,Spring2016,Lecture,David R  Andrews,30
Prin of Macroeconomics,18709,ECO,200,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Elizabeth A  Schmitt,30
Intermediate Macro Theory,10633,ECO,300,7,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Mahar Hall 208,Spring2016,Lecture,Glenn   Graham,30
Intermediate Micro Theory,18707,ECO,301,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 102,Spring2016,Lecture,Said   Atri,30
Managerial Economics,16666,ECO,302,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Said   Atri,30
Introduction To Econometrics,16416,ECO,312,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 208,Spring2016,Lecture,John   Kane,30
Comparative Econ Systems,19668,ECO,320,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 102,Spring2016,Lecture,David R  Andrews,30
Economic Development,10623,ECO,330,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 201,Spring2016,Lecture,David R  Andrews,30
Money And Banking,10631,ECO,340,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 122,Spring2016,Lecture,Craig   Benedict,30
Money And Banking,10632,ECO,340,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 102,Spring2016,Lecture,Craig   Benedict,30
Money And Banking,17774,ECO,340,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 220,Spring2016,Lecture,Ranjit   Dighe,30
Money And Banking,18708,ECO,340,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 220,Spring2016,Lecture,Ranjit   Dighe,30
Money And Banking,19669,ECO,340,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 201,Spring2016,Lecture,Glenn   Graham,30
International Finance,17772,ECO,343,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 108,Spring2016,Lecture,Craig   Benedict,30
Intro to Labor Economics,18710,ECO,350,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Mahar Hall 201,Spring2016,Lecture,Lyudmyla   Ardan,30
Intro to Labor Economics,10639,ECO,350,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,John   Kane,30
Strat Instr in the Disciplines,19286,EDU,104,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Shineman Center 150,Spring2016,Lecture,Michelle R  Kent-Landes,30
Strat Instr in the Disciplines,19291,EDU,104,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Shineman Center 150,Spring2016,Lecture,Michelle R  Kent-Landes,30
Strat Instr in the Disciplines,19292,EDU,104,2,Undergraduate ,3,,3:00 pm - 3:55 pm,MW,Marano Campus Center 210,Spring2016,Lecture,Daniel Jay  Lupa,30
Strat Instr in the Disciplines,19293,EDU,104,3,Undergraduate ,3,,11:30 am - 12:25 pm,M,Marano Campus Center 169,Spring2016,Lecture,Valerie Ann  Ledford,30
Strat Instr in the Disciplines,20191,EDU,104,4,Undergraduate ,3,,4:10 pm - 5:05 pm,MW,Marano Campus Center 242,Spring2016,Lecture,Daniel Jay  Lupa,30
Strat Instr in the Disciplines,19306,EDU,104,5,Undergraduate ,3,,11:30 am - 12:25 pm,M,Marano Campus Center 164,Spring2016,Lecture,Michael G  Mullen,30
Strat Instr in the Disciplines,20284,EDU,104,6,Undergraduate ,3,,10:20 am - 11:15 am,M,Marano Campus Center 164,Spring2016,Lecture,Linda   LeFevre,30
Strat Instr in the Disciplines,20287,EDU,104,7,Undergraduate ,3,,2:20 pm - 3:20 pm,T,Marano Campus Center 164,Spring2016,Lecture,Grace Ann  Maxon-Clarke,30
Comparative & International ED,15043,EDU,114,1,Undergraduate ,3,,5:00 pm - 8:00 pm,R,Sheldon Hall 337,Spring2016,Lecture,Leah   Russell,30
Comparative & International ED,19941,EDU,114,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Namrata   Sharma,30
Training: College Level Tutors,10343,EDU,204,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Marano Campus Center 306,Spring2016,Lecture,Grace Ann  Maxon-Clarke,30
HIS of EDU in US since 1865,17881,EDU,210,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 332,Spring2016,Lecture,Joseph L.  Caruana,30
HIS of EDU in US since 1865,13972,EDU,210,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 332,Spring2016,Lecture,Joseph L.  Caruana,30
HIS of EDU in US since 1865,19942,EDU,210,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 326,Spring2016,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,19946,EDU,210,7,Undergraduate ,3,,4:30 pm - 7:30 pm,R,Sheldon Hall 332,Spring2016,Lecture,Bryon Kieth  Wilcox,30
Elected Field Experience,11869,EDU,300,1,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Activity,Marcia M  Burrell,30
Elected Field Experience,11871,EDU,300,2,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Activity,Marcia M  Burrell,30
Elected Field Experience,11882,EDU,300,3,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Activity,Marcia M  Burrell,30
"School,Pedagogy&Social Justice",19919,EDU,301,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 336,Spring2016,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",19920,EDU,301,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Sheldon Hall 336,Spring2016,Lecture,Bonita   Hampton,30
Field Placement I,10302,EDU,303,6,Undergraduate ,3,,8:00 am - 12:00 pm,M,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,10303,EDU,303,7,Undergraduate ,3,,11:00 am - 3:00 pm,M,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,10304,EDU,303,1,Undergraduate ,3,,8:00 am - 12:00 pm,T,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,10305,EDU,303,2,Undergraduate ,3,,11:00 am - 3:00 pm,T,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,10306,EDU,303,3,Undergraduate ,3,,8:00 am - 12:00 pm,W,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,16076,EDU,303,4,Undergraduate ,3,,11:00 am - 3:00 pm,W,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,16077,EDU,303,5,Undergraduate ,3,,8:00 am - 12:00 pm,R,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,16078,EDU,303,6,Undergraduate ,3,,11:00 am - 3:00 pm,R,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,16080,EDU,303,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,19073,EDU,303,1,Undergraduate ,3,,8:00 am - 12:00 pm,F,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,19074,EDU,303,2,Undergraduate ,3,,11:00 am - 3:00 pm,F,Off Campus ,Spring2016,Activity,David Paul  Parisian,30
Field Placement I,19944,EDU,303,3,Undergraduate ,3,,12:00 pm - 1:45 pm,W,Off Campus ,Spring2016,Activity,Christine M.  Walsh,30
Culturally Relevant Teaching,19914,EDU,380,4,Undergraduate ,3,,11:10 am - 12:30 pm,MW,Sheldon Hall 337,Spring2016,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,10332,EDU,380,5,Undergraduate ,3,,12:45 pm - 2:05 pm,MW,Sheldon Hall 337,Spring2016,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,17885,EDU,380,6,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sonata 107,Spring2016,Lecture,Alfred   Frederick,30
Professionalism&Social Justice,10321,EDU,430,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Practicum,Joanne E.  O'Toole,30
Professionalism&Social Justice,10336,EDU,430,1,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Practicum,Joanne E.  O'Toole,30
Professionalism&Social Justice,18784,EDU,430,2,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Practicum,Joanne E.  O'Toole,30
Critical Pedagogy,13169,EDU,500,3,Graduate ,3,,4:30 pm - 7:30 pm,M,Sheldon Hall 326,Spring2016,Recitation or Discussion,Anne   Fairbrother,30
Foundatn of Educationl Inquiry,10358,EDU,501,4,Graduate ,3,,4:30 pm - 7:30 pm,R,Hewitt Union 228B,Spring2016,Lecture,Jacquelyn S  Kibbey,30
Tech for Professional Developm,12499,EDU,506,5,Graduate ,3,,4:30 pm - 7:30 pm,M,Phoenix Center 120,Spring2016,Recitation or Discussion,Harrison   Yang,30
Educ of Diverse Populations,10330,EDU,514,6,Graduate ,3,,4:30 pm - 7:30 pm,M,Sonata 107,Spring2016,Lecture,Alfred   Frederick,30
Cont Pro Develop thro Research,12500,EDU,516,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Dolores   Grayson,30
School Law for Teachers,20002,EDU,519,1,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Josephine Ferazzoli  Farrell,30
Professionalism&Social Justice,19947,EDU,530,2,Graduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Carol   Willard,30
Composition I,11014,ENG,101,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 322,Spring2016,Lecture,Steven M  Smith,30
Composition I,17930,ENG,101,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 258,Spring2016,Lecture,Robert M  Early,30
Composition I-International,18230,ENG,101,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 242,Spring2016,Lecture,Gurdeep   Skolnik,30
Composition II,18248,ENG,102,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 322,Spring2016,Lecture,Kenneth S  Nichols,30
Composition II,11041,ENG,102,7,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Marano Campus Center 256,Spring2016,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,11019,ENG,102,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 322,Spring2016,Lecture,Mary A  Hess,30
Composition II,11039,ENG,102,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 314,Spring2016,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,11089,ENG,102,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 313,Spring2016,Lecture,Kenneth S  Nichols,30
Composition II,11086,ENG,102,4,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Marano Campus Center 322,Spring2016,Lecture,Mary A  Hess,30
CompositionII,11087,ENG,102,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 119,Spring2016,Lecture,Jarrod   Hagadorn,30
CompositionII,11088,ENG,102,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 119,Spring2016,Lecture,Jarrod   Hagadorn,30
Composition II,11083,ENG,102,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 258,Spring2016,Lecture,Brenna   Ryan,30
Composition II,11084,ENG,102,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 313,Spring2016,Lecture,Kayla   Blatchley,30
Composition II,11042,ENG,102,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Park Hall 313,Spring2016,Lecture,Kayla   Blatchley,30
Composition II,11107,ENG,102,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 323,Spring2016,Lecture,Anthony J  Caputa,30
Composition II,12813,ENG,102,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 314,Spring2016,Lecture,Timothy W  McCoy,30
Composition II,11040,ENG,102,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 314,Spring2016,Lecture,Anthony J  Caputa,30
Composition II,11021,ENG,102,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 204,Spring2016,Lecture,Timothy W  McCoy,30
Composition II,11090,ENG,102,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 314,Spring2016,Lecture,Amanda Rae  Trainham,30
Composition II,11076,ENG,102,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 225,Spring2016,Lecture,Robert M  Early,30
Composition II-International,19109,ENG,102,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 242,Spring2016,Lecture,Gurdeep   Skolnik,30
Composition II,11068,ENG,102,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 322,Spring2016,Lecture,Melissa Ruth  Webb,30
Composition II,11091,ENG,102,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 107A,Spring2016,Lecture,Diane Marie  Zeller,30
Composition II,15796,ENG,102,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 322,Spring2016,Lecture,Melissa Ruth  Webb,30
Composition II,17944,ENG,102,6,Undergraduate ,3,,8:00 am - 9:20 am,TR,Park Hall 204,Spring2016,Lecture,Devon   Moore,30
Composition II,19898,ENG,102,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 258,Spring2016,Lecture,Jean   Troy-Smith,30
Composition II,11082,ENG,102,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 208,Spring2016,Lecture,Michael   Murphy,30
Composition II,18021,ENG,102,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 313,Spring2016,Lecture,William T.  Brangan,30
Composition II,18224,ENG,102,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 107A,Spring2016,Lecture,Diane Marie  Zeller,30
Composition II,18225,ENG,102,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 313,Spring2016,Lecture,William T.  Brangan,30
Composition II,19902,ENG,102,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 313,Spring2016,Lecture,Charles H.  Jerred,30
Composition II,19972,ENG,102,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 204,Spring2016,Lecture,Devon   Moore,30
Adv Reading,International,15149,,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 323,Spring2016,Lecture,Gurdeep   Skolnik,30
Advanced Spoken English,19108,ENG,105,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Marano Campus Center 258,Spring2016,Lecture,Gurdeep   Skolnik,30
Writing About Literature,11062,ENG,204,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 225,Spring2016,Lecture,Robert M  Early,30
Writing About Literature,13958,ENG,204,3,Undergraduate ,3,,6:10 pm - 7:30 pm,MW,Marano Campus Center 210,Spring2016,Lecture,Patrick   Murphy,30
Writing About Literature,11070,ENG,204,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 322,Spring2016,Lecture,Patricia E  Clark,30
Western Heritage I-Lit,14691,ENG,210,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 211,Spring2016,Lecture,Thomas   Bertonneau,30
Modern Culture & Media,17921,ENG,220,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 210,Spring2016,Lecture,Fiona   Coll,30
Modern Culture & Media,17931,ENG,220,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 323,Spring2016,Lecture,Michael   Raicht,30
Modern Culture & Media,18228,ENG,220,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 314,Spring2016,Lecture,Jessica Leigh  Folk,30
Amer Lit/Civil War-Pres,17932,ENG,236,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 306,Spring2016,Lecture,Charles F  Itzin,30
Ethnicity & Cul Diff in Lit,19887,ENG,237,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 242,Spring2016,Lecture,Roberta   Hurtado,30
Sophomore Seminar-Genre,13231,ENG,265,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 111,Spring2016,Seminar,Elizabeth Briande  Bishop,30
Sophomore Seminar-Genre,17939,ENG,265,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 258,Spring2016,Seminar,Adin   Lears,30
Practical English Grammar,11067,ENG,271,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 132,Spring2016,Lecture,Michael   Murphy,30
Intro Cinema & Screen Studies,11079,ENG,286,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 211,Spring2016,Lecture,Jacob A  Dodd,30
Literary Criticism,12470,ENG,304,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 323,Spring2016,Lecture,Patrick   Murphy,30
Literary Criticism,13235,ENG,304,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 211,Spring2016,Lecture,Thomas   Bertonneau,30
Literary Criticism,17171,ENG,304,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 323,Spring2016,Lecture,Maureen F  Curtin,30
Lit of Medieval England,19892,ENG,310,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 306,Spring2016,Lecture,Adin   Lears,30
Shakespeare- An Introduction,11069,ENG,319,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 132,Spring2016,Lecture,Patrick   Murphy,30
19thC English Novel,17923,ENG,322,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 323,Spring2016,Lecture,Fiona   Coll,30
20th Century British Fictn,19971,ENG,323,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 232,Spring2016,Lecture,Manori N  Jayawardane,30
20th-Century Amer Literature,19886,ENG,333,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 225,Spring2016,Lecture,Roberta   Hurtado,30
Modern Drama,19019,ENG,350,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 211,Spring2016,Lecture,Thomas   Bertonneau,30
Literature in Global Context,11045,ENG,360,3,Undergraduate ,3,,6:00 pm - 9:00 pm,W,Park Hall 315,Spring2016,Lecture,Bennet   Schaber,30
Junior Seminar,13957,ENG,365,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 306,Spring2016,Seminar,Manori N  Jayawardane,30
Junior Seminar,17924,ENG,365,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 306,Spring2016,Seminar,Manori N  Jayawardane,30
Narratives of Identity,19888,ENG,380,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 242,Spring2016,Lecture,Roberta   Hurtado,30
Children's Literature,11099,ENG,385,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 323,Spring2016,Lecture,Jean   Troy-Smith,30
The Cinema,19069,ENG,386,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 306,Spring2016,Lecture,Amy   Shore,30
Film Genre,19040,ENG,388,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 323,Spring2016,Lecture,Amy   Shore,30
Images of Native AM in Film,19891,ENG,390,3,Undergraduate ,3,,6:00 pm - 9:00 pm,T,Lanigan Hall 102,Spring2016,Recitation or Discussion,Christopher   LaLonde,30
SS:Mystery Fiction,19973,ENG,395,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 306,Spring2016,Lecture,Robert T.  O'Connor,30
Seminar in Adv Literary Study,11059,ENG,465,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 258,Spring2016,Seminar,Adin   Lears,30
Seminar Adv Literary Study,16623,ENG,465,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 322,Spring2016,Seminar,Maureen F  Curtin,30
Feminist Theory,19967,ENG,470,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 323,Spring2016,Lecture,Maureen F  Curtin,30
Words in the World,18043,ENG,485,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 322,Spring2016,Lecture,Michael   Murphy,30
World Cinema,19041,ENG,486,2,Undergraduate ,3,,3:00 pm - 4:35 pm,MW,Park Hall 315,Spring2016,Lecture,"Bennet   Schaber <a href=""mailto:bennet.schaber@oswego.edu""    target=""Bennet Schaber"" ><img src=""/wtlgifs/web_email.gif"" align=""middle"" alt=""E-mail"" CLASS=""headerImg"" TITLE=""E-mail""  NAME=""web_email"" HSPACE=0 VSPACE=0 BORDER=0 HEIGHT=28 WIDTH=28 /></a>",30
Lit. of Medieval England,19893,ENG,510,3,Graduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 306,Spring2016,Lecture,Adin   Lears,30
19th Century English Novel,19824,ENG,522,4,Graduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 323,Spring2016,Recitation or Discussion,Fiona   Coll,30
Modern Drama,19081,ENG,541,5,Graduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 211,Spring2016,Lecture,Thomas   Bertonneau,30
Corporate Finance,10045,FIN,325,6,Undergraduate ,3,,6:10 pm - 7:30 pm,MW,Rich Hall 319,Spring2016,Lecture,Graig   Arcuri,30
Corporate Finance,14067,FIN,325,7,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Rich Hall 319,Spring2016,Lecture,Graig   Arcuri,30
Corporate Finance,10047,FIN,325,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Rich Hall 223,Spring2016,Lecture,Mary Tone  Rodgers,30
Corporate Finance,17306,FIN,325,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 324,Spring2016,Lecture,Adam   Gagas,30
Corporate Finance,12661,FIN,325,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Eric   Tsai,30
Multi-National Financial Mgt,12662,FIN,426,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Rich Hall 319,Spring2016,Lecture,Hong   Wan,30
Applied Finance Management,14830,FIN,428,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Rich Hall 319,Spring2016,Lecture,Graig   Arcuri,30
Applied Finance Management,18663,FIN,428,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Rich Hall 219,Spring2016,Lecture,Graig   Arcuri,30
Portfolio Management,17984,FIN,430,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Rich Hall 219,Spring2016,Lecture,Mary Tone  Rodgers,30
Portfolio Management,19766,FIN,430,,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Rich Hall 219,Spring2016,Lecture,Mary Tone  Rodgers,30
Elementary French,14704,FRE,101,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 217,Spring2016,Lecture,Allen   Stagl,30
Elementary French,15907,FRE,101,2,Undergraduate ,3,,4:10 pm - 5:30 pm,MW,Marano Campus Center 210,Spring2016,Lecture,Stewart   Smith,30
Elementary French,16676,FRE,101,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 210,Spring2016,Lecture,Stewart   Smith,30
Continuing Elementary French,18209,FRE,102,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 232,Spring2016,Lecture,Susan   Bertonneau,30
Continuing Elementary French,13342,FRE,102,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 232,Spring2016,Lecture,Susan   Bertonneau,30
Continuing Elementary French,12623,FRE,102,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 217,Spring2016,Lecture,Allen   Stagl,30
Continuing Elementary French,19838,FRE,102,7,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 225,Spring2016,Lecture,Najet   Gharsallaoui,30
Intermediate French,17852,FRE,201,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 208,Spring2016,Lecture,Susan   Bertonneau,30
Continuing Intermediate French,12625,FRE,202,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 142,Spring2016,Lecture,Lenuta   Giukin,30
Adv FRE:Culture/Comm/Commerce,19959,FRE,303,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 142,Spring2016,Lecture,Lenuta   Giukin,30
Survey of French Literature,20027,FRE,351,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 194,Spring2016,Lecture,Susan   Bertonneau,30
T:Excavations JMadison's,20028,ANT,301,5,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Lecture,Douglas   Pippin,30
"Two Dimensional,Experi.Studio",20518,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Studio,Julieve   Jubin,30
"3 Dimensional,Experi. Studio",20486,ART,397,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Studio,Benjamin R  Entner,30
Graduate Studio-Design,20342,ART,500,1,Graduate ,3,,TBA,TBA,TBA,Spring2016,Studio,Amy E.  Bartell,30
Graduate Art Theory & Practice,20554,ART,572,2,Graduate ,3,,TBA,TBA,TBA,Spring2016,Lecture,Cynthia A  Clabough,30
Teach Assist Biological Scienc,20164,BIO,396,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Activity,Ashlee Elizabeth  Smith,30
Teach Assist Biological Scienc,20165,BIO,396,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Activity,Ashlee Elizabeth  Smith,30
Laboratory (for Che 111),20299,CHE,113,5,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 103,Spring2016,Laboratory,Abdulkhaliq A  Alawaed,30
Organic Chemistry Lab,20622,CHE,331,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Laboratory,Fehmi   Damkaci,30
Course Assistant,20285,CMA,497,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Tutorial,Christine M  Hirsch,30
Course Assistant,20312,CMA,497,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Tutorial,Joan H  Willard,30
Course Assistant,20300,CMA,497,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Tutorial,David   Crider,30
Course Assistant,20317,CMA,497,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2016,Tutorial,James   Wyckoff,30
Strategic Communication in Bus,20278,COM,211,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Amy B  McHugh,30
Com Prac:Nonverbal Research,20399,COM,497,5,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2016,Practicum,Mary   Toale,30
T:Focuss on Combat Stress,20036,CPS,595,6,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2016,Distance Learning,Cynthia Marie  Cuppernell,30
