"501132","Jeremy","Ginger","1-561-448-7991","Ginger.Jeremy@lakeroyaluniversity.com","9715 A, Avenue","Sebring","33871","Password1","No","Student","Florida","United States of America"
"501133","Dalton","Barrett","1-561-837-5444","Barrett.Dalton@lakeroyaluniversity.com","P.O. Box 306, 5125 Aenean St.","Sebring","33872","Password1","No","Student","Florida","United States of America"
"501134","Rashad","Diana","1-561-550-9383","Diana.Rashad@lakeroyaluniversity.com","283-5603 Sed St.","Wauchula","33873","Password1","No","Student","Florida","United States of America"
"501135","Burke","Ava","1-561-604-7522","Ava.Burke@lakeroyaluniversity.com","P.O. Box 919, 6143 Nulla Rd.","Sebring","33875","Password1","No","Student","Florida","United States of America"
"501136","Zachery","Inga","1-561-831-5582","Inga.Zachery@lakeroyaluniversity.com","P.O. Box 725, 6692 Eu Avenue","Sebring","33876","Password1","No","Student","Florida","United States of America"
"501137","Tobias","India","1-561-159-0828","India.Tobias@lakeroyaluniversity.com","1838 Cursus. Street","Waverly","33877","Password1","No","Student","Florida","United States of America"
"501138","Rhona","Joseph","1-561-289-4368","Joseph.Rhona@lakeroyaluniversity.com","861-6370 Metus. Road","Winter Haven","33880","Password1","No","Student","Florida","United States of America"
"501139","Lucius","Quin","1-561-542-6463","Quin.Lucius@lakeroyaluniversity.com","2347 Nec, Rd.","Winter Haven","33881","Password1","No","Student","Florida","United States of America"
"501140","Wyoming","Conan","1-561-398-6316","Conan.Wyoming@lakeroyaluniversity.com","P.O. Box 563, 4201 Vivamus Avenue","Winter Haven","33882","Password1","No","Student","Florida","United States of America"
"501141","Duncan","Stuart","1-561-385-4703","Stuart.Duncan@lakeroyaluniversity.com","401-3284 Ut, Av.","Winter Haven","33883","Password1","No","Student","Florida","United States of America"
"501142","Bradley","Oscar","1-561-928-0479","Oscar.Bradley@lakeroyaluniversity.com","215-6519 Urna Road","Winter Haven","33884","Password1","No","Student","Florida","United States of America"
"501143","Melyssa","Christopher","1-561-969-6920","Christopher.Melyssa@lakeroyaluniversity.com","2315 Morbi St.","Winter Haven","33885","Password1","No","Student","Florida","United States of America"
"501144","Garth","Taylor","1-561-327-3852","Taylor.Garth@lakeroyaluniversity.com","273-9776 Rutrum Av.","Winter Haven","33888","Password1","No","Student","Florida","United States of America"
"501145","Yardley","Hanna","1-561-274-1825","Hanna.Yardley@lakeroyaluniversity.com","767-6850 Orci Av.","Zolfo Springs","33890","Password1","No","Student","Florida","United States of America"
"501146","Chloe","Grace","1-561-444-0774","Grace.Chloe@lakeroyaluniversity.com","P.O. Box 814, 8566 Sociis Street","Davenport","33896","Password1","No","Student","Florida","United States of America"
"501147","Quamar","Channing","1-561-823-5677","Channing.Quamar@lakeroyaluniversity.com","8813 Ac, Street","Davenport","33897","Password1","No","Student","Florida","United States of America"
"501148","Emerson","Ruth","1-561-296-2563","Ruth.Emerson@lakeroyaluniversity.com","3549 Libero Rd.","Lake Wales","33898","Password1","No","Student","Florida","United States of America"
"501149","Oren","Dylan","1-561-328-6497","Dylan.Oren@lakeroyaluniversity.com","2206 Tellus Rd.","Fort Myers","33901","Password1","No","Student","Florida","United States of America"
"501150","Blythe","Kalia","1-561-569-4746","Kalia.Blythe@lakeroyaluniversity.com","4387 Bibendum. Rd.","Fort Myers","33902","Password1","No","Student","Florida","United States of America"
"501151","Hamish","Ignatius","1-561-970-0181","Ignatius.Hamish@lakeroyaluniversity.com","Ap #743-4981 Placerat. Street","North Fort Myers","33903","Password1","No","Student","Florida","United States of America"
"501152","Plato","Shaine","1-561-931-2348","Shaine.Plato@lakeroyaluniversity.com","Ap #247-4264 Enim Avenue","Cape Coral","33904","Password1","No","Student","Florida","United States of America"
"501153","Quinlan","Tamekah","1-561-695-6871","Tamekah.Quinlan@lakeroyaluniversity.com","406-4262 Congue. Avenue","Fort Myers","33905","Password1","No","Student","Florida","United States of America"
"501154","Kim","Faith","1-561-532-6108","Faith.Kim@lakeroyaluniversity.com","7160 Adipiscing Avenue","Fort Myers","33906","Password1","No","Student","Florida","United States of America"
"501155","Ria","Octavia","1-561-610-7880","Octavia.Ria@lakeroyaluniversity.com","Ap #327-7565 Vel St.","Fort Myers","33907","Password1","No","Student","Florida","United States of America"
"501156","Mariko","Hedda","1-561-387-4699","Hedda.Mariko@lakeroyaluniversity.com","6874 Hendrerit Rd.","Fort Myers","33908","Password1","No","Student","Florida","United States of America"
"501157","Bethany","Quinlan","1-561-613-4585","Quinlan.Bethany@lakeroyaluniversity.com","Ap #526-2682 Cum Road","Cape Coral","33909","Password1","No","Student","Florida","United States of America"
"501158","Mari","Carol","1-561-649-5927","Carol.Mari@lakeroyaluniversity.com","P.O. Box 745, 4416 Non St.","Cape Coral","33910","Password1","No","Student","Florida","United States of America"
"501159","Raphael","Chiquita","1-561-923-6463","Chiquita.Raphael@lakeroyaluniversity.com","P.O. Box 341, 5062 Non, Ave","Fort Myers","33911","Password1","No","Student","Florida","United States of America"
"501160","Xena","Orson","1-561-210-4627","Orson.Xena@lakeroyaluniversity.com","5519 Mauris. St.","Fort Myers","33912","Password1","No","Student","Florida","United States of America"
"501161","Arsenio","Serina","1-561-385-7283","Serina.Arsenio@lakeroyaluniversity.com","P.O. Box 723, 7346 Leo. St.","Fort Myers","33913","Password1","No","Student","Florida","United States of America"
"501162","Georgia","Micah","1-561-697-0362","Micah.Georgia@lakeroyaluniversity.com","P.O. Box 905, 5972 Purus Rd.","Cape Coral","33914","Password1","No","Student","Florida","United States of America"
"501163","Nasim","Audrey","1-561-112-5283","Audrey.Nasim@lakeroyaluniversity.com","143-7272 Augue Road","Cape Coral","33915","Password1","No","Student","Florida","United States of America"
"501164","Jemima","Erin","1-561-820-2021","Erin.Jemima@lakeroyaluniversity.com","862-5166 At Ave","Fort Myers","33916","Password1","No","Student","Florida","United States of America"
"501165","Nita","Oscar","1-561-192-1145","Oscar.Nita@lakeroyaluniversity.com","Ap #739-347 Dui, Ave","North Fort Myers","33917","Password1","No","Student","Florida","United States of America"
"501166","Tobias","Mallory","1-561-802-3935","Mallory.Tobias@lakeroyaluniversity.com","7023 Sed Street","North Fort Myers","33918","Password1","No","Student","Florida","United States of America"
"501167","Gareth","Quinn","1-561-435-7884","Quinn.Gareth@lakeroyaluniversity.com","P.O. Box 827, 8752 Nonummy Ave","Fort Myers","33919","Password1","No","Student","Florida","United States of America"
"501168","Ebony","Marny","1-561-538-5718","Marny.Ebony@lakeroyaluniversity.com","407-8114 Non Rd.","Alva","33920","Password1","No","Student","Florida","United States of America"
"501169","Samson","Wyoming","1-561-652-5189","Wyoming.Samson@lakeroyaluniversity.com","P.O. Box 395, 4921 Quam Ave","Boca Grande","33921","Password1","No","Student","Florida","United States of America"
"501170","Ahmed","Idona","1-561-686-2664","Idona.Ahmed@lakeroyaluniversity.com","P.O. Box 251, 1058 Erat Rd.","Bokeelia","33922","Password1","No","Student","Florida","United States of America"
"501171","Sonya","India","1-561-215-8545","India.Sonya@lakeroyaluniversity.com","Ap #135-8095 Purus. St.","Captiva","33924","Password1","No","Student","Florida","United States of America"
"501172","Kamal","Ori","1-561-257-1145","Ori.Kamal@lakeroyaluniversity.com","377-5204 Nec, Street","El Jobean","33927","Password1","No","Student","Florida","United States of America"
"501173","Tatiana","Ulric","1-561-627-9174","Ulric.Tatiana@lakeroyaluniversity.com","Ap #869-2361 In Rd.","Estero","33928","Password1","No","Student","Florida","United States of America"
"501174","Preston","Colton","1-561-128-8465","Colton.Preston@lakeroyaluniversity.com","9926 Nulla Av.","Felda","33930","Password1","No","Student","Florida","United States of America"
"501175","Jessica","Britanni","1-561-802-8207","Britanni.Jessica@lakeroyaluniversity.com","P.O. Box 289, 8261 Feugiat Street","Fort Myers Beach","33931","Password1","No","Student","Florida","United States of America"
"501176","Felicia","Teagan","1-561-290-3775","Teagan.Felicia@lakeroyaluniversity.com","Ap #544-3512 Est Av.","Fort Myers Beach","33932","Password1","No","Student","Florida","United States of America"
"501177","Jaime","Nathaniel","1-561-334-2310","Nathaniel.Jaime@lakeroyaluniversity.com","Ap #781-8448 Ac Ave","Labelle","33935","Password1","No","Student","Florida","United States of America"
"501178","Barclay","Kiara","1-561-304-6307","Kiara.Barclay@lakeroyaluniversity.com","Ap #926-6553 Nunc Rd.","Lehigh Acres","33936","Password1","No","Student","Florida","United States of America"
"501179","Ruby","Miranda","1-561-252-1183","Miranda.Ruby@lakeroyaluniversity.com","712-770 Aenean Rd.","Murdock","33938","Password1","No","Student","Florida","United States of America"
"501180","Denton","Isabella","1-561-402-0715","Isabella.Denton@lakeroyaluniversity.com","Ap #356-181 Ac Av.","Palmdale","33944","Password1","No","Student","Florida","United States of America"
"501181","Herman","Emery","1-561-490-7109","Emery.Herman@lakeroyaluniversity.com","2819 Donec Road","Pineland","33945","Password1","No","Student","Florida","United States of America"
"501182","Mona","Hakeem","1-561-919-0710","Hakeem.Mona@lakeroyaluniversity.com","562-4769 Est, Rd.","Placida","33946","Password1","No","Student","Florida","United States of America"
"501183","Eden","Carla","1-561-977-9103","Carla.Eden@lakeroyaluniversity.com","2975 Diam. Ave","Rotonda West","33947","Password1","No","Student","Florida","United States of America"
"501184","Flynn","Howard","1-561-674-5448","Howard.Flynn@lakeroyaluniversity.com","1847 Dis Road","Port Charlotte","33948","Password1","No","Student","Florida","United States of America"
"501185","Christen","Athena","1-561-421-8894","Athena.Christen@lakeroyaluniversity.com","305-9012 Dui. Rd.","Port Charlotte","33949","Password1","No","Student","Florida","United States of America"
"501186","Tyrone","September","1-561-455-4048","September.Tyrone@lakeroyaluniversity.com","8940 Nulla. Ave","Punta Gorda","33950","Password1","No","Student","Florida","United States of America"
"501187","Wanda","Chester","1-561-309-1100","Chester.Wanda@lakeroyaluniversity.com","Ap #944-9431 Donec Rd.","Punta Gorda","33951","Password1","No","Student","Florida","United States of America"
"501188","Joan","Quon","1-561-151-0679","Quon.Joan@lakeroyaluniversity.com","Ap #185-8773 Ac, Rd.","Port Charlotte","33952","Password1","No","Student","Florida","United States of America"
"501189","Rachel","Samantha","1-561-784-7037","Samantha.Rachel@lakeroyaluniversity.com","9615 Libero Ave","Port Charlotte","33953","Password1","No","Student","Florida","United States of America"
"501190","Honorato","Vladimir","1-561-761-3085","Vladimir.Honorato@lakeroyaluniversity.com","P.O. Box 677, 9801 Convallis Road","Port Charlotte","33954","Password1","No","Student","Florida","United States of America"
"501191","Quin","Isabelle","1-561-570-8098","Isabelle.Quin@lakeroyaluniversity.com","7324 Nunc Street","Punta Gorda","33955","Password1","No","Student","Florida","United States of America"
"501192","Rachel","Melvin","1-561-917-3066","Melvin.Rachel@lakeroyaluniversity.com","Ap #307-7284 Nunc, Rd.","Saint James City","33956","Password1","No","Student","Florida","United States of America"
"501193","Gail","Kadeem","1-561-434-9556","Kadeem.Gail@lakeroyaluniversity.com","6474 Euismod Ave","Sanibel","33957","Password1","No","Student","Florida","United States of America"
"501194","Eric","Herman","1-561-390-4689","Herman.Eric@lakeroyaluniversity.com","Ap #139-8202 Convallis St.","Venus","33960","Password1","No","Student","Florida","United States of America"
"501195","Gage","Remedios","1-561-499-3414","Remedios.Gage@lakeroyaluniversity.com","3258 Phasellus Rd.","Fort Myers","33965","Password1","No","Student","Florida","United States of America"
"501196","Alan","Quinlan","1-561-591-4937","Quinlan.Alan@lakeroyaluniversity.com","962-2182 Purus Rd.","Fort Myers","33966","Password1","No","Student","Florida","United States of America"
"501197","Cleo","Jorden","1-561-499-5371","Jorden.Cleo@lakeroyaluniversity.com","6892 Malesuada Street","Fort Myers","33967","Password1","No","Student","Florida","United States of America"
"501198","Jaden","Erasmus","1-561-635-5873","Erasmus.Jaden@lakeroyaluniversity.com","225-8830 Congue Av.","Lehigh Acres","33970","Password1","No","Student","Florida","United States of America"
"501199","Avram","Kyle","1-561-186-3971","Kyle.Avram@lakeroyaluniversity.com","3539 Iaculis, Rd.","Lehigh Acres","33971","Password1","No","Student","Florida","United States of America"
"501200","Holmes","Jasper","1-561-634-7210","Jasper.Holmes@lakeroyaluniversity.com","5940 Vitae St.","Lehigh Acres","33972","Password1","No","Student","Florida","United States of America"
"501201","Denise","Bo","1-561-658-8892","Bo.Denise@lakeroyaluniversity.com","P.O. Box 914, 6292 Curabitur St.","Labelle","33975","Password1","No","Student","Florida","United States of America"
"501202","Hermione","Sophia","1-561-117-7242","Sophia.Hermione@lakeroyaluniversity.com","P.O. Box 843, 6883 Eget Rd.","Port Charlotte","33980","Password1","No","Student","Florida","United States of America"
"501203","Wayne","Thor","1-561-939-8094","Thor.Wayne@lakeroyaluniversity.com","740-1975 Ut Avenue","Port Charlotte","33981","Password1","No","Student","Florida","United States of America"
"501204","Shay","Sasha","1-561-992-2980","Sasha.Shay@lakeroyaluniversity.com","Ap #770-6097 Non, Ave","Punta Gorda","33982","Password1","No","Student","Florida","United States of America"
"501205","Elaine","Aileen","1-561-237-7160","Aileen.Elaine@lakeroyaluniversity.com","P.O. Box 442, 400 Arcu Rd.","Punta Gorda","33983","Password1","No","Student","Florida","United States of America"
"501206","Jasper","Malik","1-561-813-2897","Malik.Jasper@lakeroyaluniversity.com","P.O. Box 561, 846 Ornare, St.","Cape Coral","33990","Password1","No","Student","Florida","United States of America"
"501207","Velma","Nerea","1-561-431-5365","Nerea.Velma@lakeroyaluniversity.com","183-656 At Road","Cape Coral","33991","Password1","No","Student","Florida","United States of America"
"501208","Price","Cameron","1-561-284-9925","Cameron.Price@lakeroyaluniversity.com","Ap #722-6864 Suspendisse Avenue","Cape Coral","33993","Password1","No","Student","Florida","United States of America"
"501209","Calvin","Alfreda","1-561-527-4637","Alfreda.Calvin@lakeroyaluniversity.com","Ap #518-4207 Urna Av.","Fort Myers","33994","Password1","No","Student","Florida","United States of America"
"501210","Teagan","Leonard","1-561-359-7408","Leonard.Teagan@lakeroyaluniversity.com","505-7426 Libero St.","Naples","34101","Password1","No","Student","Florida","United States of America"
"501211","Kadeem","Raja","1-561-786-8363","Raja.Kadeem@lakeroyaluniversity.com","P.O. Box 417, 4184 Natoque Road","Naples","34102","Password1","No","Student","Florida","United States of America"
"501212","Nicholas","Erasmus","1-561-118-5009","Erasmus.Nicholas@lakeroyaluniversity.com","772-5595 Nibh St.","Naples","34103","Password1","No","Student","Florida","United States of America"
"501213","Leo","Keely","1-561-186-0573","Keely.Leo@lakeroyaluniversity.com","5495 Suscipit, Street","Naples","34104","Password1","No","Student","Florida","United States of America"
"501214","Henry","Austin","1-561-401-3893","Austin.Henry@lakeroyaluniversity.com","581-7506 Sagittis Avenue","Naples","34105","Password1","No","Student","Florida","United States of America"
"501215","Leandra","Kasimir","1-561-260-5277","Kasimir.Leandra@lakeroyaluniversity.com","Ap #683-9799 Pellentesque Ave","Naples","34106","Password1","No","Student","Florida","United States of America"
"501216","Cassady","Omar","1-561-962-3932","Omar.Cassady@lakeroyaluniversity.com","Ap #364-505 Et St.","Vanderbilt Beach","34107","Password1","No","Student","Florida","United States of America"
"501217","Xanthus","Walter","1-561-780-6017","Walter.Xanthus@lakeroyaluniversity.com","P.O. Box 795, 482 Nec, Road","Naples","34108","Password1","No","Student","Florida","United States of America"
"501218","Malcolm","Germane","1-561-179-7543","Germane.Malcolm@lakeroyaluniversity.com","1123 Id Av.","Naples","34109","Password1","No","Student","Florida","United States of America"
"501219","Rhoda","Iola","1-561-578-8292","Iola.Rhoda@lakeroyaluniversity.com","P.O. Box 526, 6971 Quam Rd.","Naples","34110","Password1","No","Student","Florida","United States of America"
"501220","Teagan","Stewart","1-561-868-0984","Stewart.Teagan@lakeroyaluniversity.com","Ap #483-1830 Ligula. Avenue","Naples","34112","Password1","No","Student","Florida","United States of America"
"501221","Kadeem","Kaseem","1-561-449-8237","Kaseem.Kadeem@lakeroyaluniversity.com","Ap #418-3124 Hendrerit St.","Naples","34113","Password1","No","Student","Florida","United States of America"
"501222","Lamar","George","1-561-948-0339","George.Lamar@lakeroyaluniversity.com","929-1824 Vivamus Rd.","Naples","34114","Password1","No","Student","Florida","United States of America"
"501223","Zephania","Petra","1-561-689-3153","Petra.Zephania@lakeroyaluniversity.com","P.O. Box 360, 5687 Fusce St.","Naples","34116","Password1","No","Student","Florida","United States of America"
"501224","Linus","Hyacinth","1-561-359-3642","Hyacinth.Linus@lakeroyaluniversity.com","302-3299 Tellus Street","Naples","34117","Password1","No","Student","Florida","United States of America"
"501225","Lyle","Eden","1-561-886-1916","Eden.Lyle@lakeroyaluniversity.com","Ap #769-2782 Augue Ave","Naples","34119","Password1","No","Student","Florida","United States of America"
"501226","Rebekah","Keith","1-561-125-3399","Keith.Rebekah@lakeroyaluniversity.com","437-6801 Eleifend. St.","Naples","34120","Password1","No","Student","Florida","United States of America"
"501227","Brittany","Maxwell","1-561-680-0825","Maxwell.Brittany@lakeroyaluniversity.com","692-8373 Tristique Rd.","Bonita Springs","34133","Password1","No","Student","Florida","United States of America"
"501228","Lane","Nash","1-561-107-4672","Nash.Lane@lakeroyaluniversity.com","P.O. Box 601, 1594 Mattis. Ave","Bonita Springs","34134","Password1","No","Student","Florida","United States of America"
"501229","Desirae","Courtney","1-561-811-9155","Courtney.Desirae@lakeroyaluniversity.com","9608 Risus. Av.","Bonita Springs","34135","Password1","No","Student","Florida","United States of America"
"501230","Melanie","Vincent","1-561-573-9799","Vincent.Melanie@lakeroyaluniversity.com","P.O. Box 542, 4826 Eu Rd.","Bonita Springs","34136","Password1","No","Student","Florida","United States of America"
"501231","Carter","Ebony","1-561-737-6279","Ebony.Carter@lakeroyaluniversity.com","695-9068 Morbi St.","Copeland","34137","Password1","No","Student","Florida","United States of America"
"501232","Alfonso","Malik","1-561-951-4210","Malik.Alfonso@lakeroyaluniversity.com","Ap #486-6386 Sollicitudin Street","Chokoloskee","34138","Password1","No","Student","Florida","United States of America"
"501233","Claudia","Damon","1-561-215-8036","Damon.Claudia@lakeroyaluniversity.com","P.O. Box 512, 9701 Orci Avenue","Everglades City","34139","Password1","No","Student","Florida","United States of America"
"501234","Lars","Garth","1-561-693-8048","Garth.Lars@lakeroyaluniversity.com","179-2456 Amet, Rd.","Goodland","34140","Password1","No","Student","Florida","United States of America"
"501235","Rafael","Dalton","1-561-344-2795","Dalton.Rafael@lakeroyaluniversity.com","1873 Id, St.","Ochopee","34141","Password1","No","Student","Florida","United States of America"
"501236","Alma","Robin","1-561-981-8883","Robin.Alma@lakeroyaluniversity.com","Ap #821-525 Diam St.","Immokalee","34142","Password1","No","Student","Florida","United States of America"
"501237","Camden","Idola","1-561-937-8561","Idola.Camden@lakeroyaluniversity.com","8044 Nibh Rd.","Immokalee","34143","Password1","No","Student","Florida","United States of America"
"501238","Damian","Slade","1-561-990-6855","Slade.Damian@lakeroyaluniversity.com","P.O. Box 784, 5328 Sed St.","Marco Island","34145","Password1","No","Student","Florida","United States of America"
"501239","Lamar","Ishmael","1-561-865-5402","Ishmael.Lamar@lakeroyaluniversity.com","P.O. Box 132, 218 Neque Avenue","Marco Island","34146","Password1","No","Student","Florida","United States of America"
"501240","Dai","Tana","1-561-660-6838","Tana.Dai@lakeroyaluniversity.com","2433 Nulla. St.","Bradenton","34201","Password1","No","Student","Florida","United States of America"
"501241","Ignatius","Calista","1-561-715-8237","Calista.Ignatius@lakeroyaluniversity.com","1558 Augue. St.","Bradenton","34202","Password1","No","Student","Florida","United States of America"
"501242","Adrienne","Thane","1-561-324-4077","Thane.Adrienne@lakeroyaluniversity.com","Ap #302-2605 Leo. Avenue","Bradenton","34203","Password1","No","Student","Florida","United States of America"
"501243","Yuri","Amelia","1-561-919-6644","Amelia.Yuri@lakeroyaluniversity.com","Ap #306-5263 Mauris Street","Bradenton","34204","Password1","No","Student","Florida","United States of America"
"501244","Farrah","Phillip","1-561-898-9090","Phillip.Farrah@lakeroyaluniversity.com","P.O. Box 592, 6573 Sem Ave","Bradenton","34205","Password1","No","Student","Florida","United States of America"
"501245","Pascale","Hakeem","1-561-858-8693","Hakeem.Pascale@lakeroyaluniversity.com","5685 Pharetra Road","Bradenton","34206","Password1","No","Student","Florida","United States of America"
"501246","Malcolm","Francis","1-561-894-0917","Francis.Malcolm@lakeroyaluniversity.com","P.O. Box 476, 9459 Consequat Av.","Bradenton","34207","Password1","No","Student","Florida","United States of America"
"501247","Quinlan","Wynter","1-561-993-6114","Wynter.Quinlan@lakeroyaluniversity.com","743-8497 Iaculis, Rd.","Bradenton","34208","Password1","No","Student","Florida","United States of America"
"501248","Orla","Simon","1-561-381-1902","Simon.Orla@lakeroyaluniversity.com","Ap #504-9285 Sed Rd.","Bradenton","34209","Password1","No","Student","Florida","United States of America"
"501249","Cheyenne","Rose","1-561-287-4981","Rose.Cheyenne@lakeroyaluniversity.com","Ap #232-4593 Et, St.","Bradenton","34210","Password1","No","Student","Florida","United States of America"
"501250","Talon","Lani","1-561-800-1114","Lani.Talon@lakeroyaluniversity.com","Ap #204-4743 Nam St.","Bradenton","34211","Password1","No","Student","Florida","United States of America"
"501251","Kasper","Declan","1-561-342-2702","Declan.Kasper@lakeroyaluniversity.com","Ap #568-1131 Nec, Road","Bradenton","34212","Password1","No","Student","Florida","United States of America"
"501252","Kirestin","Ila","1-561-803-3673","Ila.Kirestin@lakeroyaluniversity.com","964-6270 Sem St.","Cortez","34215","Password1","No","Student","Florida","United States of America"
"501253","Brock","Victoria","1-561-501-8011","Victoria.Brock@lakeroyaluniversity.com","P.O. Box 806, 7345 Luctus Ave","Anna Maria","34216","Password1","No","Student","Florida","United States of America"
"501254","Deirdre","Sylvester","1-561-248-7809","Sylvester.Deirdre@lakeroyaluniversity.com","P.O. Box 694, 9623 Vel, Ave","Bradenton Beach","34217","Password1","No","Student","Florida","United States of America"
"501255","Imogene","Kyla","1-561-433-0469","Kyla.Imogene@lakeroyaluniversity.com","2608 Cras St.","Holmes Beach","34218","Password1","No","Student","Florida","United States of America"
"501256","Hedda","Dale","1-561-879-1898","Dale.Hedda@lakeroyaluniversity.com","P.O. Box 941, 2280 Integer Avenue","Parrish","34219","Password1","No","Student","Florida","United States of America"
"501257","Matthew","MacKensie","1-561-901-1602","MacKensie.Matthew@lakeroyaluniversity.com","2021 Natoque Ave","Palmetto","34220","Password1","No","Student","Florida","United States of America"
"501258","Karyn","Kaseem","1-561-392-7328","Kaseem.Karyn@lakeroyaluniversity.com","P.O. Box 604, 3100 Malesuada Road","Palmetto","34221","Password1","No","Student","Florida","United States of America"
"501259","Isadora","Vivien","1-561-930-5463","Vivien.Isadora@lakeroyaluniversity.com","P.O. Box 768, 4678 Magna. Rd.","Ellenton","34222","Password1","No","Student","Florida","United States of America"
"501260","Odette","Laurel","1-561-355-1593","Laurel.Odette@lakeroyaluniversity.com","P.O. Box 231, 2055 Justo Rd.","Englewood","34223","Password1","No","Student","Florida","United States of America"
"501261","Avye","Barry","1-561-275-9042","Barry.Avye@lakeroyaluniversity.com","P.O. Box 427, 6083 Suscipit, Av.","Englewood","34224","Password1","No","Student","Florida","United States of America"
"501262","Geraldine","Alvin","1-561-220-7395","Alvin.Geraldine@lakeroyaluniversity.com","Ap #486-6390 Augue Rd.","Longboat Key","34228","Password1","No","Student","Florida","United States of America"
"501263","Dieter","Blake","1-561-804-8697","Blake.Dieter@lakeroyaluniversity.com","Ap #209-7558 Aliquet Street","Osprey","34229","Password1","No","Student","Florida","United States of America"
"501264","Mona","Elijah","1-561-196-7745","Elijah.Mona@lakeroyaluniversity.com","242-1772 Phasellus Road","Sarasota","34230","Password1","No","Student","Florida","United States of America"
"501265","Merrill","Elton","1-561-292-4741","Elton.Merrill@lakeroyaluniversity.com","393 Ipsum Av.","Sarasota","34231","Password1","No","Student","Florida","United States of America"
"501266","Harlan","Nadine","1-561-474-7030","Nadine.Harlan@lakeroyaluniversity.com","Ap #453-7496 Euismod Rd.","Sarasota","34232","Password1","No","Student","Florida","United States of America"
"501267","Leandra","Quinlan","1-561-708-6309","Quinlan.Leandra@lakeroyaluniversity.com","P.O. Box 536, 760 Posuere Rd.","Sarasota","34233","Password1","No","Student","Florida","United States of America"
"501268","Brielle","Athena","1-561-340-0258","Athena.Brielle@lakeroyaluniversity.com","P.O. Box 249, 7362 Mattis. Rd.","Sarasota","34234","Password1","No","Student","Florida","United States of America"
"501269","Molly","Christine","1-561-183-5555","Christine.Molly@lakeroyaluniversity.com","P.O. Box 445, 3084 Accumsan Avenue","Sarasota","34235","Password1","No","Student","Florida","United States of America"
"501270","Nichole","Beverly","1-561-469-3586","Beverly.Nichole@lakeroyaluniversity.com","P.O. Box 859, 4494 Non Avenue","Sarasota","34236","Password1","No","Student","Florida","United States of America"
"501271","Leroy","Elaine","1-561-173-2606","Elaine.Leroy@lakeroyaluniversity.com","Ap #486-2926 Ridiculus Avenue","Sarasota","34237","Password1","No","Student","Florida","United States of America"
"501272","Hayfa","Iola","1-561-276-3632","Iola.Hayfa@lakeroyaluniversity.com","3011 Pharetra, Rd.","Sarasota","34238","Password1","No","Student","Florida","United States of America"
"501273","Ulysses","Rigel","1-561-106-4848","Rigel.Ulysses@lakeroyaluniversity.com","286-8524 Mauris Av.","Sarasota","34239","Password1","No","Student","Florida","United States of America"
"501274","Chancellor","Kerry","1-561-196-4805","Kerry.Chancellor@lakeroyaluniversity.com","Ap #651-5446 Proin St.","Sarasota","34240","Password1","No","Student","Florida","United States of America"
"501275","Rachel","Constance","1-561-594-9635","Constance.Rachel@lakeroyaluniversity.com","Ap #822-9807 In, St.","Sarasota","34241","Password1","No","Student","Florida","United States of America"
"501276","Garrison","Oleg","1-561-695-8456","Oleg.Garrison@lakeroyaluniversity.com","P.O. Box 722, 2549 Quis, Avenue","Sarasota","34242","Password1","No","Student","Florida","United States of America"
"501277","Amanda","Blossom","1-561-279-4124","Blossom.Amanda@lakeroyaluniversity.com","Ap #548-6582 Bibendum. Av.","Sarasota","34243","Password1","No","Student","Florida","United States of America"
"501278","Paloma","Hall","1-561-952-4810","Hall.Paloma@lakeroyaluniversity.com","P.O. Box 294, 6276 Neque Street","Terra Ceia","34250","Password1","No","Student","Florida","United States of America"
"501279","Kylie","Mechelle","1-561-493-3583","Mechelle.Kylie@lakeroyaluniversity.com","4985 Suspendisse St.","Myakka City","34251","Password1","No","Student","Florida","United States of America"
"501280","Quyn","Christine","1-561-508-2462","Christine.Quyn@lakeroyaluniversity.com","Ap #217-8521 Ut St.","Sarasota","34260","Password1","No","Student","Florida","United States of America"
"501281","Britanney","Indira","1-561-439-6608","Indira.Britanney@lakeroyaluniversity.com","821-3003 Scelerisque Street","Oneco","34264","Password1","No","Student","Florida","United States of America"
"501282","Buffy","Xavier","1-561-463-6583","Xavier.Buffy@lakeroyaluniversity.com","5390 Tincidunt St.","Arcadia","34265","Password1","No","Student","Florida","United States of America"
"501283","Ciara","Quemby","1-561-281-7778","Quemby.Ciara@lakeroyaluniversity.com","4474 Pede, Avenue","Arcadia","34266","Password1","No","Student","Florida","United States of America"
"501284","Dolan","Lyle","1-561-445-3841","Lyle.Dolan@lakeroyaluniversity.com","P.O. Box 124, 3585 Justo Street","Fort Ogden","34267","Password1","No","Student","Florida","United States of America"
"501285","Steel","Lara","1-561-386-9524","Lara.Steel@lakeroyaluniversity.com","P.O. Box 985, 9040 Vel, St.","Nocatee","34268","Password1","No","Student","Florida","United States of America"
"501286","Jason","Madison","1-561-319-2179","Madison.Jason@lakeroyaluniversity.com","7765 Quam, St.","Arcadia","34269","Password1","No","Student","Florida","United States of America"
"501287","Camilla","Garrison","1-561-282-5413","Garrison.Camilla@lakeroyaluniversity.com","P.O. Box 391, 4552 Ut Av.","Tallevast","34270","Password1","No","Student","Florida","United States of America"
"501288","Gabriel","Gemma","1-561-382-6407","Gemma.Gabriel@lakeroyaluniversity.com","Ap #997-4635 A, Ave","Laurel","34272","Password1","No","Student","Florida","United States of America"
